t,value
1571949535,290349
1571949538,290349
1571949541,290349
1571949544,290349
1571949547,290349
1571949550,290349
1571949553,290349
1571949556,290349
1571949559,290349
1571949562,290349
1571949565,290349
1571949568,290349
1571949571,290349
1571949574,290349
1571949577,290349
1571949580,290349
1571949583,290349
1571949586,290349
1571949589,290349
1571949592,290349
1571949595,290349
1571949598,290349
1571949601,290349
1571949604,290349
1571949607,290349
1571949610,290349
1571949613,290349
1571949616,290349
1571949619,290349
1571949622,290349
1571949625,290349
1571949628,290349
1571949631,290349
1571949634,290349
1571949637,290349
1571949640,290349
1571949643,290349
1571949646,290349
1571949649,290349
1571949652,290349
1571949655,290349
1571949658,290349
1571949661,290349
1571949664,290349
1571949667,290349
1571949670,290349
1571949673,290349
1571949676,290349
1571949679,290349
1571949682,290349
1571949685,290349
1571949688,290349
1571949691,290349
1571949694,290349
1571949697,290349
1571949700,290349
1571949703,290349
1571949706,290349
1571949709,290349
1571949712,290349
1571949715,290349
1571949718,290349
1571949721,290349
1571949724,290349
1571949727,290349
1571949730,290349
1571949733,290349
1571949736,290349
1571949739,290349
1571949742,290349
1571949745,290349
1571949748,290349
1571949751,290349
1571949754,290349
1571949757,290349
1571949760,290349
1571949763,290349
1571949766,290349
1571949769,290349
1571949772,290349
1571949775,290349
1571949778,290349
