t,value
1571949403,182452224
1571949406,186646528
1571949409,186646528
1571949412,186646528
1571949415,187695104
1571949418,188743680
1571949421,191889408
1571949424,200278016
1571949427,205520896
1571949430,205520896
1571949433,205520896
1571949436,208666624
1571949439,208666624
1571949442,209715200
1571949445,213909504
1571949448,213909504
1571949451,214958080
1571949454,232783872
1571949457,239075328
1571949460,241172480
1571949463,247463936
1571949466,252706816
1571949469,253755392
1571949472,276824064
1571949475,277872640
1571949478,277872640
1571949481,278921216
1571949484,282066944
1571949487,283115520
1571949490,285212672
1571949493,289406976
1571949496,289406976
1571949499,290455552
1571949502,290455552
1571949505,8388608
1571949508,8388608
1571949511,9437184
1571949514,11534336
1571949517,14680064
1571949520,16777216
1571949523,18874368
1571949526,23068672
1571949529,24117248
1571949532,24117248
1571949535,38797312
1571949538,41943040
1571949541,42991616
1571949544,44040192
1571949547,48234496
1571949550,48234496
1571949553,48234496
1571949556,51380224
1571949559,51380224
1571949562,53477376
1571949565,58720256
1571949568,58720256
1571949571,59768832
1571949574,59768832
1571949577,60817408
1571949580,60817408
1571949583,60817408
1571949586,65011712
1571949589,66060288
1571949592,66060288
1571949595,67108864
1571949598,67108864
1571949601,68157440
1571949604,69206016
1571949607,72351744
1571949610,72351744
1571949613,73400320
1571949616,77594624
1571949619,77594624
1571949622,77594624
1571949625,78643200
1571949628,82837504
1571949631,82837504
1571949634,83886080
1571949637,83886080
1571949640,83886080
1571949643,83886080
1571949646,88080384
1571949649,89128960
1571949652,89128960
1571949655,89128960
1571949658,90177536
1571949661,90177536
1571949664,91226112
1571949667,95420416
1571949670,95420416
1571949673,95420416
1571949676,96468992
1571949679,97517568
1571949682,97517568
1571949685,98566144
1571949688,101711872
1571949691,101711872
1571949694,101711872
1571949697,102760448
1571949700,102760448
1571949703,102760448
1571949706,106954752
1571949709,108003328
1571949712,108003328
1571949715,109051904
1571949718,109051904
1571949721,110100480
1571949724,111149056
1571949727,114294784
1571949730,114294784
1571949733,115343360
1571949736,115343360
1571949739,116391936
1571949742,116391936
1571949745,117440512
1571949748,120586240
1571949751,120586240
1571949754,121634816
1571949757,122683392
1571949760,122683392
1571949763,122683392
1571949766,126877696
1571949769,127926272
1571949772,127926272
1571949775,128974848
1571949778,128974848
