t,value
1571949403,32627968
1571949406,32631040
1571949409,32631040
1571949412,32631040
1571949415,32631744
1571949418,32631744
1571949421,33092032
1571949424,33186880
1571949427,33234496
1571949430,33235200
1571949433,33235200
1571949436,33215744
1571949439,33215744
1571949442,33216512
1571949445,33282496
1571949448,33282496
1571949451,33307392
1571949454,33521216
1571949457,33586816
1571949460,33592512
1571949463,33758272
1571949466,33780736
1571949469,33946112
1571949472,34135936
1571949475,34135936
1571949478,34135936
1571949481,34135936
1571949484,34154432
1571949487,34166976
1571949490,34400064
1571949493,34454656
1571949496,34505600
1571949499,34531904
1571949502,34531904
1571949505,34705216
1571949508,34726528
1571949511,34729856
1571949514,35462976
1571949517,35515008
1571949520,35548480
1571949523,35582656
1571949526,35640256
1571949529,35640256
1571949532,35640256
1571949535,35865408
1571949538,35877824
1571949541,35877824
1571949544,35878592
1571949547,35880064
1571949550,35880064
1571949553,35880064
1571949556,36003008
1571949559,36006720
1571949562,36055360
1571949565,36109760
1571949568,36109760
1571949571,36109760
1571949574,36109760
1571949577,36120832
1571949580,36120832
1571949583,36120832
1571949586,36137536
1571949589,36137536
1571949592,36137536
1571949595,36140160
1571949598,36177984
1571949601,36177984
1571949604,36180672
1571949607,36198848
1571949610,36207104
1571949613,36234304
1571949616,36262336
1571949619,36261696
1571949622,36261696
1571949625,36272064
1571949628,36294208
1571949631,36294208
1571949634,36294208
1571949637,36294208
1571949640,36294208
1571949643,36294208
1571949646,36315328
1571949649,36320128
1571949652,36320128
1571949655,36360512
1571949658,36360512
1571949661,36360512
1571949664,36361088
1571949667,36373440
1571949670,36374144
1571949673,36374144
1571949676,36374144
1571949679,36374144
1571949682,36374144
1571949685,36374144
1571949688,36380416
1571949691,36380416
1571949694,36380416
1571949697,36380416
1571949700,36380416
1571949703,36380416
1571949706,36408384
1571949709,36408384
1571949712,36408384
1571949715,36419904
1571949718,36419904
1571949721,36419904
1571949724,36419904
1571949727,36443520
1571949730,36443520
1571949733,36443520
1571949736,36443520
1571949739,36443520
1571949742,36443520
1571949745,36467904
1571949748,36467904
1571949751,36467904
1571949754,36467904
1571949757,36467904
1571949760,36467904
1571949763,36467904
1571949766,36466560
1571949769,36466560
1571949772,36466560
1571949775,36466560
1571949778,36468160
