t,value
1571948338,1.0
1571948341,0.5818181818181818
1571948344,0.5818181818181818
1571948347,0.5818181818181818
1571948350,0.5818181818181818
1571948353,0.5818181818181818
1571948356,0.5818181818181818
1571948359,0.5818181818181818
1571948362,0.5818181818181818
1571948365,0.5818181818181818
1571948368,0.5818181818181818
1571948371,0.5818181818181818
1571948374,0.5818181818181818
1571948377,0.5818181818181818
1571948380,0.5818181818181818
1571948383,0.5818181818181818
1571948386,0.5818181818181818
1571948389,0.5818181818181818
1571948392,0.5818181818181818
1571948395,0.6229508196721312
1571948398,0.6229508196721312
1571948401,0.6229508196721312
1571948404,0.6229508196721312
1571948407,0.6229508196721312
1571948410,0.6229508196721312
1571948413,0.6229508196721312
1571948416,0.6229508196721312
1571948419,0.8864468864468864
1571948422,0.8864468864468864
1571948425,0.8864468864468864
1571948428,0.8864468864468864
1571948431,0.8888888888888888
1571948434,0.8888888888888888
1571948437,0.8888888888888888
1571948440,0.8888888888888888
1571948443,0.8888888888888888
1571948446,0.8888888888888888
1571948449,0.8888888888888888
1571948452,0.8888888888888888
1571948455,0.89419795221843
1571948458,0.89419795221843
1571948461,0.89419795221843
1571948464,0.89419795221843
1571948467,0.89419795221843
1571948470,0.89419795221843
1571948473,0.89419795221843
1571948476,0.89419795221843
1571948479,0.89419795221843
1571948482,0.952887537993921
1571948485,0.952887537993921
1571948488,0.952887537993921
1571948491,0.952887537993921
1571948494,0.952887537993921
1571948497,0.952887537993921
1571948500,0.952887537993921
1571948503,0.952887537993921
1571948506,0.952887537993921
1571948509,0.952887537993921
1571948512,0.952887537993921
1571948515,0.9538690476190477
1571948518,0.9538690476190477
1571948521,0.9538690476190477
1571948524,0.9538690476190477
1571948527,0.9538690476190477
1571948530,0.9538690476190477
1571948533,0.9538690476190477
1571948536,0.9538690476190477
1571948539,0.9538690476190477
1571948542,0.9538690476190477
1571948545,0.9538690476190477
1571948548,0.9538690476190477
1571948551,0.9538690476190477
1571948554,0.9538690476190477
1571948557,0.9538690476190477
1571948560,0.9538690476190477
1571948563,0.9538690476190477
1571948566,0.9538690476190477
1571948569,0.9538690476190477
1571948572,0.9538690476190477
1571948575,0.9548104956268222
1571948578,0.9548104956268222
1571948581,0.964367816091954
1571948584,0.964367816091954
1571948587,0.964367816091954
1571948590,0.9639830508474576
1571948593,0.9639830508474576
1571948596,0.9639830508474576
1571948599,0.9639830508474576
1571948602,0.9639830508474576
1571948605,0.9639830508474576
1571948608,0.9639830508474576
1571948611,0.9639830508474576
1571948614,0.9639830508474576
1571948617,0.9639830508474576
1571948620,0.9639830508474576
1571948623,0.9639830508474576
1571948626,0.9639830508474576
1571948629,0.9639830508474576
