t,value
1571949535,290348
1571949538,290348
1571949541,290348
1571949544,290348
1571949547,290348
1571949550,290348
1571949553,290348
1571949556,290348
1571949559,290348
1571949562,290348
1571949565,290348
1571949568,290348
1571949571,290348
1571949574,290348
1571949577,290348
1571949580,290348
1571949583,290348
1571949586,290348
1571949589,290348
1571949592,290348
1571949595,290348
1571949598,290348
1571949601,290348
1571949604,290348
1571949607,290348
1571949610,290348
1571949613,290348
1571949616,290348
1571949619,290348
1571949622,290348
1571949625,290348
1571949628,290348
1571949631,290348
1571949634,290348
1571949637,290348
1571949640,290348
1571949643,290348
1571949646,290348
1571949649,290348
1571949652,290348
1571949655,290348
1571949658,290348
1571949661,290348
1571949664,290348
1571949667,290348
1571949670,290348
1571949673,290348
1571949676,290348
1571949679,290348
1571949682,290348
1571949685,290348
1571949688,290348
1571949691,290348
1571949694,290348
1571949697,290348
1571949700,290348
1571949703,290348
1571949706,290348
1571949709,290348
1571949712,290348
1571949715,290348
1571949718,290348
1571949721,290348
1571949724,290348
1571949727,290348
1571949730,290348
1571949733,290348
1571949736,290348
1571949739,290348
1571949742,290348
1571949745,290348
1571949748,290348
1571949751,290348
1571949754,290348
1571949757,290348
1571949760,290348
1571949763,290348
1571949766,290348
1571949769,290348
1571949772,290348
1571949775,290348
1571949778,290348
