t,value
1571949706,2
1571949709,2
1571949712,2
1571949715,2
1571949718,2
1571949721,2
1571949724,2
1571949727,2
1571949730,2
1571949733,2
1571949736,2
1571949739,2
1571949742,2
1571949745,2
1571949748,2
1571949751,2
1571949754,2
1571949757,2
1571949760,2
1571949763,2
1571949766,2
1571949769,2
1571949772,2
1571949775,2
1571949778,2
