t,value
1571949706,84
1571949709,84
1571949712,84
1571949715,84
1571949718,84
1571949721,84
1571949724,84
1571949727,84
1571949730,84
1571949733,84
1571949736,84
1571949739,84
1571949742,84
1571949745,84
1571949748,84
1571949751,84
1571949754,84
1571949757,84
1571949760,84
1571949763,84
1571949766,84
1571949769,84
1571949772,84
1571949775,84
1571949778,84
