t,value
1571948338,0.0
1571948341,3.52328431372549E-4
1571948344,3.52328431372549E-4
1571948347,3.52328431372549E-4
1571948350,3.52328431372549E-4
1571948353,3.52328431372549E-4
1571948356,3.52328431372549E-4
1571948359,3.52328431372549E-4
1571948362,3.52328431372549E-4
1571948365,3.52328431372549E-4
1571948368,3.52328431372549E-4
1571948371,3.52328431372549E-4
1571948374,3.52328431372549E-4
1571948377,3.52328431372549E-4
1571948380,3.52328431372549E-4
1571948383,3.52328431372549E-4
1571948386,3.52328431372549E-4
1571948389,3.52328431372549E-4
1571948392,3.52328431372549E-4
1571948395,3.52328431372549E-4
1571948398,3.52328431372549E-4
1571948401,3.52328431372549E-4
1571948404,3.52328431372549E-4
1571948407,3.52328431372549E-4
1571948410,3.52328431372549E-4
1571948413,3.52328431372549E-4
1571948416,3.52328431372549E-4
1571948419,4.7487745098039215E-4
1571948422,4.7487745098039215E-4
1571948425,4.7487745098039215E-4
1571948428,4.7487745098039215E-4
1571948431,4.7487745098039215E-4
1571948434,4.7487745098039215E-4
1571948437,4.7487745098039215E-4
1571948440,4.7487745098039215E-4
1571948443,4.7487745098039215E-4
1571948446,4.7487745098039215E-4
1571948449,4.7487745098039215E-4
1571948452,4.7487745098039215E-4
1571948455,4.7487745098039215E-4
1571948458,4.7487745098039215E-4
1571948461,4.7487745098039215E-4
1571948464,4.7487745098039215E-4
1571948467,4.7487745098039215E-4
1571948470,4.7487745098039215E-4
1571948473,4.7487745098039215E-4
1571948476,4.7487745098039215E-4
1571948479,4.7487745098039215E-4
1571948482,4.7487745098039215E-4
1571948485,4.7487745098039215E-4
1571948488,4.7487745098039215E-4
1571948491,4.7487745098039215E-4
1571948494,4.7487745098039215E-4
1571948497,4.7487745098039215E-4
1571948500,4.7487745098039215E-4
1571948503,4.7487745098039215E-4
1571948506,4.7487745098039215E-4
1571948509,4.7487745098039215E-4
1571948512,4.7487745098039215E-4
1571948515,4.7487745098039215E-4
1571948518,4.7487745098039215E-4
1571948521,4.7487745098039215E-4
1571948524,4.7487745098039215E-4
1571948527,4.7487745098039215E-4
1571948530,4.7487745098039215E-4
1571948533,4.7487745098039215E-4
1571948536,4.7487745098039215E-4
1571948539,4.7487745098039215E-4
1571948542,4.7487745098039215E-4
1571948545,4.7487745098039215E-4
1571948548,4.7487745098039215E-4
1571948551,4.7487745098039215E-4
1571948554,4.7487745098039215E-4
1571948557,4.7487745098039215E-4
1571948560,4.7487745098039215E-4
1571948563,4.7487745098039215E-4
1571948566,4.7487745098039215E-4
1571948569,4.7487745098039215E-4
1571948572,4.7487745098039215E-4
1571948575,4.7487745098039215E-4
1571948578,4.7487745098039215E-4
1571948581,4.7487745098039215E-4
1571948584,4.7487745098039215E-4
1571948587,4.7487745098039215E-4
1571948590,5.208333333333333E-4
1571948593,5.208333333333333E-4
1571948596,5.208333333333333E-4
1571948599,5.208333333333333E-4
1571948602,5.208333333333333E-4
1571948605,5.208333333333333E-4
1571948608,5.208333333333333E-4
1571948611,5.208333333333333E-4
1571948614,5.208333333333333E-4
1571948617,5.208333333333333E-4
1571948620,5.208333333333333E-4
1571948623,5.208333333333333E-4
1571948626,5.208333333333333E-4
1571948629,5.208333333333333E-4
1571948632,5.208333333333333E-4
1571948635,5.208333333333333E-4
1571948638,5.208333333333333E-4
1571948641,5.208333333333333E-4
1571948644,5.208333333333333E-4
1571948647,5.208333333333333E-4
1571948650,5.208333333333333E-4
1571948653,5.208333333333333E-4
1571948656,5.208333333333333E-4
1571948659,5.208333333333333E-4
1571948662,5.208333333333333E-4
1571948665,5.208333333333333E-4
1571948668,5.208333333333333E-4
1571948671,5.208333333333333E-4
1571948674,5.208333333333333E-4
1571948677,5.208333333333333E-4
1571948680,5.208333333333333E-4
1571948683,5.208333333333333E-4
1571948686,5.208333333333333E-4
1571948689,5.208333333333333E-4
1571948692,5.208333333333333E-4
1571948695,5.208333333333333E-4
1571948698,5.208333333333333E-4
1571948701,5.208333333333333E-4
1571948704,5.208333333333333E-4
1571948707,5.208333333333333E-4
1571948710,5.208333333333333E-4
1571948713,5.208333333333333E-4
1571948716,5.208333333333333E-4
1571948719,5.208333333333333E-4
1571948722,5.208333333333333E-4
1571948725,5.208333333333333E-4
1571948728,5.208333333333333E-4
1571948731,5.208333333333333E-4
1571948734,5.208333333333333E-4
1571948737,5.208333333333333E-4
1571948740,5.208333333333333E-4
1571948743,5.208333333333333E-4
1571948746,5.208333333333333E-4
1571948749,5.208333333333333E-4
1571948752,5.208333333333333E-4
1571948755,5.208333333333333E-4
1571948758,5.208333333333333E-4
1571948761,5.208333333333333E-4
1571948764,5.208333333333333E-4
1571948767,5.208333333333333E-4
1571948770,5.208333333333333E-4
1571948773,5.208333333333333E-4
1571948776,5.208333333333333E-4
1571948779,5.208333333333333E-4
1571948782,5.208333333333333E-4
1571948785,5.208333333333333E-4
1571948788,5.208333333333333E-4
1571948791,5.208333333333333E-4
1571948794,5.208333333333333E-4
1571948797,5.208333333333333E-4
1571948800,5.208333333333333E-4
1571948803,5.208333333333333E-4
1571948806,5.208333333333333E-4
1571948809,5.208333333333333E-4
1571948812,5.208333333333333E-4
1571948815,5.208333333333333E-4
1571948818,5.208333333333333E-4
1571948821,5.208333333333333E-4
1571948824,5.208333333333333E-4
1571948827,5.208333333333333E-4
1571948830,5.208333333333333E-4
1571948833,5.208333333333333E-4
1571948836,5.208333333333333E-4
1571948839,5.208333333333333E-4
1571948842,5.208333333333333E-4
1571948845,5.208333333333333E-4
1571948848,5.208333333333333E-4
1571948851,5.208333333333333E-4
1571948854,5.208333333333333E-4
1571948857,5.208333333333333E-4
1571948860,5.208333333333333E-4
1571948863,5.208333333333333E-4
1571948866,5.208333333333333E-4
1571948869,5.208333333333333E-4
1571948872,5.208333333333333E-4
1571948875,5.208333333333333E-4
1571948878,5.208333333333333E-4
1571948881,5.208333333333333E-4
1571948884,5.208333333333333E-4
1571948887,5.208333333333333E-4
1571948890,5.208333333333333E-4
1571948893,5.208333333333333E-4
1571948896,5.208333333333333E-4
1571948899,5.208333333333333E-4
1571948902,5.208333333333333E-4
1571948905,5.208333333333333E-4
1571948908,5.208333333333333E-4
1571948911,5.208333333333333E-4
1571948914,5.208333333333333E-4
1571948917,5.208333333333333E-4
1571948920,5.208333333333333E-4
1571948923,5.208333333333333E-4
1571948926,5.208333333333333E-4
1571948929,5.208333333333333E-4
1571948932,5.208333333333333E-4
1571948935,5.208333333333333E-4
1571948938,5.208333333333333E-4
1571948941,5.208333333333333E-4
1571948944,5.208333333333333E-4
1571948947,5.208333333333333E-4
1571948950,5.208333333333333E-4
1571948953,5.208333333333333E-4
1571948956,5.208333333333333E-4
1571948959,5.208333333333333E-4
1571948962,5.208333333333333E-4
1571948965,5.208333333333333E-4
1571948968,5.208333333333333E-4
1571948971,5.208333333333333E-4
1571948974,5.208333333333333E-4
1571948977,5.208333333333333E-4
1571948980,5.208333333333333E-4
1571948983,5.208333333333333E-4
1571948986,5.208333333333333E-4
1571948989,5.208333333333333E-4
