t,value
1571949403,20971520
1571949406,20971520
1571949409,20971520
1571949412,20971520
1571949415,20971520
1571949418,20971520
1571949421,20971520
1571949424,20971520
1571949427,20971520
1571949430,20971520
1571949433,20971520
1571949436,20971520
1571949439,20971520
1571949442,20971520
1571949445,20971520
1571949448,20971520
1571949451,20971520
1571949454,20971520
1571949457,20971520
1571949460,20971520
1571949463,20971520
1571949466,20971520
1571949469,20971520
1571949472,20971520
1571949475,20971520
1571949478,20971520
1571949481,20971520
1571949484,20971520
1571949487,20971520
1571949490,20971520
1571949493,20971520
1571949496,20971520
1571949499,20971520
1571949502,20971520
1571949505,20971520
1571949508,20971520
1571949511,20971520
1571949514,20971520
1571949517,20971520
1571949520,20971520
1571949523,20971520
1571949526,20971520
1571949529,20971520
1571949532,20971520
1571949535,20971520
1571949538,20971520
1571949541,20971520
1571949544,20971520
1571949547,20971520
1571949550,20971520
1571949553,20971520
1571949556,20971520
1571949559,20971520
1571949562,20971520
1571949565,20971520
1571949568,20971520
1571949571,20971520
1571949574,20971520
1571949577,20971520
1571949580,20971520
1571949583,20971520
1571949586,20971520
1571949589,20971520
1571949592,20971520
1571949595,20971520
1571949598,20971520
1571949601,20971520
1571949604,20971520
1571949607,20971520
1571949610,20971520
1571949613,20971520
1571949616,20971520
1571949619,20971520
1571949622,20971520
1571949625,20971520
1571949628,20971520
1571949631,20971520
1571949634,20971520
1571949637,20971520
1571949640,20971520
1571949643,20971520
1571949646,20971520
1571949649,20971520
1571949652,20971520
1571949655,20971520
1571949658,20971520
1571949661,20971520
1571949664,20971520
1571949667,20971520
1571949670,20971520
1571949673,20971520
1571949676,20971520
1571949679,20971520
1571949682,20971520
1571949685,20971520
1571949688,20971520
1571949691,20971520
1571949694,20971520
1571949697,20971520
1571949700,20971520
1571949703,20971520
1571949706,20971520
1571949709,20971520
1571949712,20971520
1571949715,20971520
1571949718,20971520
1571949721,20971520
1571949724,20971520
1571949727,20971520
1571949730,20971520
1571949733,20971520
1571949736,20971520
1571949739,20971520
1571949742,20971520
1571949745,20971520
1571949748,20971520
1571949751,20971520
1571949754,20971520
1571949757,20971520
1571949760,20971520
1571949763,20971520
1571949766,20971520
1571949769,20971520
1571949772,20971520
1571949775,20971520
1571949778,20971520
